series_id,date,value
CN_NEW_LOANS,2015-04-01,8045.060387
CN_NEW_LOANS,2015-05-01,8510.181814
CN_NEW_LOANS,2015-06-01,13239.5588
CN_NEW_LOANS,2015-07-01,5890.468935
CN_NEW_LOANS,2015-08-01,7755.919617
CN_NEW_LOANS,2015-09-01,10417.24486
CN_NEW_LOANS,2015-10-01,5573.755665
CN_NEW_LOANS,2015-11-01,8872.90243
CN_NEW_LOANS,2015-12-01,8323.083231
CN_NEW_LOANS,2016-01-01,25370.07022
CN_NEW_LOANS,2016-02-01,8105.442309
CN_NEW_LOANS,2016-03-01,13175.5618
CN_NEW_LOANS,2016-04-01,5642.052719
CN_NEW_LOANS,2016-05-01,9374.267688
CN_NEW_LOANS,2016-06-01,13141.10751
CN_NEW_LOANS,2016-07-01,4550.223157
CN_NEW_LOANS,2016-08-01,7969.196206
CN_NEW_LOANS,2016-09-01,12628.06365
CN_NEW_LOANS,2016-10-01,6010.330601
CN_NEW_LOANS,2016-11-01,8463.262045
CN_NEW_LOANS,2016-12-01,9942.78798
CN_NEW_LOANS,2017-01-01,23132.85478
CN_NEW_LOANS,2017-02-01,10317.31825
CN_NEW_LOANS,2017-03-01,11586.05628
CN_NEW_LOANS,2017-04-01,10805.68806
CN_NEW_LOANS,2017-05-01,11780.35896
CN_NEW_LOANS,2017-06-01,14474.35431
CN_NEW_LOANS,2017-07-01,9151.560003
CN_NEW_LOANS,2017-08-01,11466.15297
CN_NEW_LOANS,2017-09-01,11884.84372
CN_NEW_LOANS,2017-10-01,6635.249415
CN_NEW_LOANS,2017-11-01,11428.46132
CN_NEW_LOANS,2017-12-01,5769.490608
CN_NEW_LOANS,2018-01-01,26850.25463
CN_NEW_LOANS,2018-02-01,10199.48584
CN_NEW_LOANS,2018-03-01,11424.56835
CN_NEW_LOANS,2018-04-01,10987.35054
CN_NEW_LOANS,2018-05-01,11396.18357
CN_NEW_LOANS,2018-06-01,16787.34188
CN_NEW_LOANS,2018-07-01,12861.15205
CN_NEW_LOANS,2018-08-01,13139.99871
CN_NEW_LOANS,2018-09-01,14340.99924
CN_NEW_LOANS,2018-10-01,7141.282611
CN_NEW_LOANS,2018-11-01,12302.32894
CN_NEW_LOANS,2018-12-01,9281.464384
CN_NEW_LOANS,2019-01-01,35668.35953
CN_NEW_LOANS,2019-02-01,7640.641862
CN_NEW_LOANS,2019-03-01,19584.39553
CN_NEW_LOANS,2019-04-01,8732.827504
CN_NEW_LOANS,2019-05-01,11855.45876
CN_NEW_LOANS,2019-06-01,16736.89983
CN_NEW_LOANS,2019-07-01,8086.072901
CN_NEW_LOANS,2019-08-01,13045.18199
CN_NEW_LOANS,2019-09-01,17612.4407
CN_NEW_LOANS,2019-10-01,5469.638534
CN_NEW_LOANS,2019-11-01,13633.17324
CN_NEW_LOANS,2019-12-01,10769.81577
CN_NEW_LOANS,2020-01-01,34924
CN_NEW_LOANS,2020-02-01,7202
CN_NEW_LOANS,2020-03-01,30390
CN_NEW_LOANS,2020-04-01,16239
CN_NEW_LOANS,2020-05-01,15502
CN_NEW_LOANS,2020-06-01,19029
CN_NEW_LOANS,2020-07-01,10221
CN_NEW_LOANS,2020-08-01,14201
CN_NEW_LOANS,2020-09-01,19171
CN_NEW_LOANS,2020-10-01,6663
CN_NEW_LOANS,2020-11-01,15309
CN_NEW_LOANS,2020-12-01,11458
CN_NEW_LOANS,2021-01-01,38182
CN_NEW_LOANS,2021-02-01,13413
CN_NEW_LOANS,2021-03-01,27511
CN_NEW_LOANS,2021-04-01,12840
CN_NEW_LOANS,2021-05-01,14294
CN_NEW_LOANS,2021-06-01,23182
CN_NEW_LOANS,2021-07-01,8391
CN_NEW_LOANS,2021-08-01,12713
CN_NEW_LOANS,2021-09-01,17755
CN_NEW_LOANS,2021-10-01,7752
CN_NEW_LOANS,2021-11-01,13021
CN_NEW_LOANS,2021-12-01,10350
CN_NEW_LOANS,2022-01-01,41988
CN_NEW_LOANS,2022-02-01,9084
CN_NEW_LOANS,2022-03-01,32291
CN_NEW_LOANS,2022-04-01,3616
CN_NEW_LOANS,2022-05-01,18230
CN_NEW_LOANS,2022-06-01,30540
CN_NEW_LOANS,2022-07-01,4088
CN_NEW_LOANS,2022-08-01,13344
CN_NEW_LOANS,2022-09-01,25686
CN_NEW_LOANS,2022-10-01,4431
CN_NEW_LOANS,2022-11-01,11448
CN_NEW_LOANS,2022-12-01,14401
CN_NEW_LOANS,2023-01-01,49314
CN_NEW_LOANS,2023-02-01,18184
CN_NEW_LOANS,2023-03-01,39487
CN_NEW_LOANS,2023-04-01,4431
CN_NEW_LOANS,2023-05-01,12219
CN_NEW_LOANS,2023-06-01,32413
CN_NEW_LOANS,2023-07-01,364
CN_NEW_LOANS,2023-08-01,13412
CN_NEW_LOANS,2023-09-01,25369
CN_NEW_LOANS,2023-10-01,4837
CN_NEW_LOANS,2023-11-01,11120
CN_NEW_LOANS,2023-12-01,11092
CN_NEW_LOANS,2024-01-01,48401
CN_NEW_LOANS,2024-02-01,9773
CN_NEW_LOANS,2024-03-01,32920
CN_NEW_LOANS,2024-04-01,3349
CN_NEW_LOANS,2024-05-01,8197
CN_NEW_LOANS,2024-06-01,21927
CN_NEW_LOANS,2024-07-01,-808
CN_NEW_LOANS,2024-08-01,10411
CN_NEW_LOANS,2024-09-01,19742
CN_NEW_LOANS,2024-10-01,2965
CN_NEW_LOANS,2024-11-01,5216
CN_NEW_LOANS,2024-12-01,8402
CN_NEW_LOANS,2025-01-01,52194
CN_NEW_LOANS,2025-02-01,6528
CN_NEW_LOANS,2025-03-01,38234
CN_NEW_LOANS,2025-04-01,884
CN_NEW_LOANS,2025-05-01,5923
CN_NEW_LOANS,2025-06-01,23600
CN_NEW_LOANS,2025-07-01,-4296
CN_NEW_LOANS,2025-08-01,6253
CN_NEW_LOANS,2025-09-01,16081
CN_NEW_LOANS,2025-10-01,-154
CN_NEW_LOANS,2025-11-01,4096
CN_NEW_LOANS,2025-12-01,9804
CN_NEW_LOANS,2026-01-01,49016
CN_NEW_LOANS,2026-02-01,8458
CN_NEW_LOANS,2026-03-01,31522
CN_NEW_LOANS,2026-04-01,-4006
CN_NEW_LOANS,2026-05-01,4965
CN_NEW_LOANS,2026-06-01,17650
CN_PMI_MFG,2008-01-01,53
CN_PMI_MFG,2008-02-01,53.4
CN_PMI_MFG,2008-03-01,58.4
CN_PMI_MFG,2008-04-01,59.2
CN_PMI_MFG,2008-05-01,53.3
CN_PMI_MFG,2008-06-01,52
CN_PMI_MFG,2008-07-01,48.4
CN_PMI_MFG,2008-08-01,48.4
CN_PMI_MFG,2008-09-01,51.2
CN_PMI_MFG,2008-10-01,44.6
CN_PMI_MFG,2008-11-01,38.8
CN_PMI_MFG,2008-12-01,41.2
CN_PMI_MFG,2009-01-01,45.3
CN_PMI_MFG,2009-02-01,49
CN_PMI_MFG,2009-03-01,52.4
CN_PMI_MFG,2009-04-01,53.5
CN_PMI_MFG,2009-05-01,53.1
CN_PMI_MFG,2009-06-01,53.2
CN_PMI_MFG,2009-07-01,53.3
CN_PMI_MFG,2009-08-01,54
CN_PMI_MFG,2009-09-01,54.3
CN_PMI_MFG,2009-10-01,55.2
CN_PMI_MFG,2009-11-01,55.2
CN_PMI_MFG,2009-12-01,56.6
CN_PMI_MFG,2010-01-01,55.8
CN_PMI_MFG,2010-02-01,52
CN_PMI_MFG,2010-03-01,55.1
CN_PMI_MFG,2010-04-01,55.7
CN_PMI_MFG,2010-05-01,53.9
CN_PMI_MFG,2010-06-01,52.1
CN_PMI_MFG,2010-07-01,51.2
CN_PMI_MFG,2010-08-01,51.7
CN_PMI_MFG,2010-09-01,53.8
CN_PMI_MFG,2010-10-01,54.7
CN_PMI_MFG,2010-11-01,55.2
CN_PMI_MFG,2010-12-01,53.9
CN_PMI_MFG,2011-01-01,52.9
CN_PMI_MFG,2011-02-01,52.2
CN_PMI_MFG,2011-03-01,53.4
CN_PMI_MFG,2011-04-01,52.9
CN_PMI_MFG,2011-05-01,52
CN_PMI_MFG,2011-06-01,50.9
CN_PMI_MFG,2011-07-01,50.7
CN_PMI_MFG,2011-08-01,50.9
CN_PMI_MFG,2011-09-01,51.2
CN_PMI_MFG,2011-10-01,50.4
CN_PMI_MFG,2011-11-01,49
CN_PMI_MFG,2011-12-01,50.3
CN_PMI_MFG,2012-01-01,50.5
CN_PMI_MFG,2012-02-01,51
CN_PMI_MFG,2012-03-01,53.1
CN_PMI_MFG,2012-04-01,53.3
CN_PMI_MFG,2012-05-01,50.4
CN_PMI_MFG,2012-06-01,50.2
CN_PMI_MFG,2012-07-01,50.1
CN_PMI_MFG,2012-08-01,49.2
CN_PMI_MFG,2012-09-01,49.8
CN_PMI_MFG,2012-10-01,50.2
CN_PMI_MFG,2012-11-01,50.6
CN_PMI_MFG,2012-12-01,50.6
CN_PMI_MFG,2013-01-01,50.4
CN_PMI_MFG,2013-02-01,50.1
CN_PMI_MFG,2013-03-01,50.9
CN_PMI_MFG,2013-04-01,50.6
CN_PMI_MFG,2013-05-01,50.8
CN_PMI_MFG,2013-06-01,50.1
CN_PMI_MFG,2013-07-01,50.3
CN_PMI_MFG,2013-08-01,51
CN_PMI_MFG,2013-09-01,51.1
CN_PMI_MFG,2013-10-01,51.4
CN_PMI_MFG,2013-11-01,51.4
CN_PMI_MFG,2013-12-01,51
CN_PMI_MFG,2014-01-01,50.5
CN_PMI_MFG,2014-02-01,50.2
CN_PMI_MFG,2014-03-01,50.3
CN_PMI_MFG,2014-04-01,50.4
CN_PMI_MFG,2014-05-01,50.8
CN_PMI_MFG,2014-06-01,51
CN_PMI_MFG,2014-07-01,51.7
CN_PMI_MFG,2014-08-01,51.1
CN_PMI_MFG,2014-09-01,51.1
CN_PMI_MFG,2014-10-01,50.8
CN_PMI_MFG,2014-11-01,50.3
CN_PMI_MFG,2014-12-01,50.1
CN_PMI_MFG,2015-01-01,49.8
CN_PMI_MFG,2015-02-01,49.9
CN_PMI_MFG,2015-03-01,50.1
CN_PMI_MFG,2015-04-01,50.1
CN_PMI_MFG,2015-05-01,50.2
CN_PMI_MFG,2015-06-01,50.2
CN_PMI_MFG,2015-07-01,50
CN_PMI_MFG,2015-08-01,49.7
CN_PMI_MFG,2015-09-01,49.8
CN_PMI_MFG,2015-10-01,49.8
CN_PMI_MFG,2015-11-01,49.6
CN_PMI_MFG,2015-12-01,49.7
CN_PMI_MFG,2016-01-01,49.4
CN_PMI_MFG,2016-02-01,49
CN_PMI_MFG,2016-03-01,50.2
CN_PMI_MFG,2016-04-01,50.1
CN_PMI_MFG,2016-05-01,50.1
CN_PMI_MFG,2016-06-01,50
CN_PMI_MFG,2016-07-01,49.9
CN_PMI_MFG,2016-08-01,50.4
CN_PMI_MFG,2016-09-01,50.4
CN_PMI_MFG,2016-10-01,51.2
CN_PMI_MFG,2016-11-01,51.7
CN_PMI_MFG,2016-12-01,51.4
CN_PMI_MFG,2017-01-01,51.3
CN_PMI_MFG,2017-02-01,51.6
CN_PMI_MFG,2017-03-01,51.8
CN_PMI_MFG,2017-04-01,51.2
CN_PMI_MFG,2017-05-01,51.2
CN_PMI_MFG,2017-06-01,51.7
CN_PMI_MFG,2017-07-01,51.4
CN_PMI_MFG,2017-08-01,51.7
CN_PMI_MFG,2017-09-01,52.4
CN_PMI_MFG,2017-10-01,51.6
CN_PMI_MFG,2017-11-01,51.8
CN_PMI_MFG,2017-12-01,51.6
CN_PMI_MFG,2018-01-01,51.3
CN_PMI_MFG,2018-02-01,50.3
CN_PMI_MFG,2018-03-01,51.5
CN_PMI_MFG,2018-04-01,51.4
CN_PMI_MFG,2018-05-01,51.9
CN_PMI_MFG,2018-06-01,51.5
CN_PMI_MFG,2018-07-01,51.2
CN_PMI_MFG,2018-08-01,51.3
CN_PMI_MFG,2018-09-01,50.8
CN_PMI_MFG,2018-10-01,50.2
CN_PMI_MFG,2018-11-01,50
CN_PMI_MFG,2018-12-01,49.4
CN_PMI_MFG,2019-01-01,49.5
CN_PMI_MFG,2019-02-01,49.2
CN_PMI_MFG,2019-03-01,50.5
CN_PMI_MFG,2019-04-01,50.1
CN_PMI_MFG,2019-05-01,49.4
CN_PMI_MFG,2019-06-01,49.4
CN_PMI_MFG,2019-07-01,49.7
CN_PMI_MFG,2019-08-01,49.5
CN_PMI_MFG,2019-09-01,49.8
CN_PMI_MFG,2019-10-01,49.3
CN_PMI_MFG,2019-11-01,50.2
CN_PMI_MFG,2019-12-01,50.2
CN_PMI_MFG,2020-01-01,50
CN_PMI_MFG,2020-02-01,35.7
CN_PMI_MFG,2020-03-01,52
CN_PMI_MFG,2020-04-01,50.8
CN_PMI_MFG,2020-05-01,50.6
CN_PMI_MFG,2020-06-01,50.9
CN_PMI_MFG,2020-07-01,51.1
CN_PMI_MFG,2020-08-01,51
CN_PMI_MFG,2020-09-01,51.5
CN_PMI_MFG,2020-10-01,51.4
CN_PMI_MFG,2020-11-01,52.1
CN_PMI_MFG,2020-12-01,51.9
CN_PMI_MFG,2021-01-01,51.3
CN_PMI_MFG,2021-02-01,50.6
CN_PMI_MFG,2021-03-01,51.9
CN_PMI_MFG,2021-04-01,51.1
CN_PMI_MFG,2021-05-01,51
CN_PMI_MFG,2021-06-01,50.9
CN_PMI_MFG,2021-07-01,50.4
CN_PMI_MFG,2021-08-01,50.1
CN_PMI_MFG,2021-09-01,49.6
CN_PMI_MFG,2021-10-01,49.2
CN_PMI_MFG,2021-11-01,50.1
CN_PMI_MFG,2021-12-01,50.3
CN_PMI_MFG,2022-01-01,50.1
CN_PMI_MFG,2022-02-01,50.2
CN_PMI_MFG,2022-03-01,49.5
CN_PMI_MFG,2022-04-01,47.4
CN_PMI_MFG,2022-05-01,49.6
CN_PMI_MFG,2022-06-01,50.2
CN_PMI_MFG,2022-07-01,49
CN_PMI_MFG,2022-08-01,49.4
CN_PMI_MFG,2022-09-01,50.1
CN_PMI_MFG,2022-10-01,49.2
CN_PMI_MFG,2022-11-01,48
CN_PMI_MFG,2022-12-01,47
CN_PMI_MFG,2023-01-01,50.1
CN_PMI_MFG,2023-02-01,52.6
CN_PMI_MFG,2023-03-01,51.9
CN_PMI_MFG,2023-04-01,49.2
CN_PMI_MFG,2023-05-01,48.8
CN_PMI_MFG,2023-06-01,49
CN_PMI_MFG,2023-07-01,49.3
CN_PMI_MFG,2023-08-01,49.7
CN_PMI_MFG,2023-09-01,50.2
CN_PMI_MFG,2023-10-01,49.5
CN_PMI_MFG,2023-11-01,49.4
CN_PMI_MFG,2023-12-01,49
CN_PMI_MFG,2024-01-01,49.2
CN_PMI_MFG,2024-02-01,49.1
CN_PMI_MFG,2024-03-01,50.8
CN_PMI_MFG,2024-04-01,50.4
CN_PMI_MFG,2024-05-01,49.5
CN_PMI_MFG,2024-06-01,49.5
CN_PMI_MFG,2024-07-01,49.4
CN_PMI_MFG,2024-08-01,49.1
CN_PMI_MFG,2024-09-01,49.8
CN_PMI_MFG,2024-10-01,50.1
CN_PMI_MFG,2024-11-01,50.3
CN_PMI_MFG,2024-12-01,50.1
CN_PMI_MFG,2025-01-01,49.1
CN_PMI_MFG,2025-02-01,50.2
CN_PMI_MFG,2025-03-01,50.5
CN_PMI_MFG,2025-04-01,49
CN_PMI_MFG,2025-05-01,49.5
CN_PMI_MFG,2025-06-01,49.7
CN_PMI_MFG,2025-07-01,49.3
CN_PMI_MFG,2025-08-01,49.4
CN_PMI_MFG,2025-09-01,49.8
CN_PMI_MFG,2025-10-01,49
CN_PMI_MFG,2025-11-01,49.2
CN_PMI_MFG,2025-12-01,50.1
CN_PMI_MFG,2026-01-01,49.3
CN_PMI_MFG,2026-02-01,49
CN_PMI_MFG,2026-03-01,50.4
CN_PMI_MFG,2026-04-01,50.3
CN_PMI_MFG,2026-05-01,50
CN_PMI_MFG,2026-06-01,50.3
CN_PMI_NONMFG,2008-01-01,60.2
CN_PMI_NONMFG,2008-02-01,59.3
CN_PMI_NONMFG,2008-03-01,58.9
CN_PMI_NONMFG,2008-04-01,58.4
CN_PMI_NONMFG,2008-05-01,57.4
CN_PMI_NONMFG,2008-06-01,57.4
CN_PMI_NONMFG,2008-07-01,55.7
CN_PMI_NONMFG,2008-08-01,52.9
CN_PMI_NONMFG,2008-09-01,55
CN_PMI_NONMFG,2008-10-01,53.1
CN_PMI_NONMFG,2008-11-01,51.2
CN_PMI_NONMFG,2008-12-01,50.8
CN_PMI_NONMFG,2009-01-01,53.7
CN_PMI_NONMFG,2009-02-01,55.1
CN_PMI_NONMFG,2009-03-01,54.4
CN_PMI_NONMFG,2009-04-01,53.5
CN_PMI_NONMFG,2009-05-01,54.9
CN_PMI_NONMFG,2009-06-01,55.4
CN_PMI_NONMFG,2009-07-01,57.3
CN_PMI_NONMFG,2009-08-01,57.3
CN_PMI_NONMFG,2009-09-01,57.9
CN_PMI_NONMFG,2009-10-01,59.5
CN_PMI_NONMFG,2009-11-01,58.4
CN_PMI_NONMFG,2009-12-01,58.8
CN_PMI_NONMFG,2010-01-01,58.1
CN_PMI_NONMFG,2010-02-01,57
CN_PMI_NONMFG,2010-03-01,57.3
CN_PMI_NONMFG,2010-04-01,57.8
CN_PMI_NONMFG,2010-05-01,58.1
CN_PMI_NONMFG,2010-06-01,58.8
CN_PMI_NONMFG,2010-07-01,57.1
CN_PMI_NONMFG,2010-08-01,58
CN_PMI_NONMFG,2010-09-01,57.9
CN_PMI_NONMFG,2010-10-01,57.4
CN_PMI_NONMFG,2010-11-01,58.9
CN_PMI_NONMFG,2010-12-01,58.8
CN_PMI_NONMFG,2011-01-01,57.2
CN_PMI_NONMFG,2011-02-01,57
CN_PMI_NONMFG,2011-03-01,59.2
CN_PMI_NONMFG,2011-04-01,58.2
CN_PMI_NONMFG,2011-05-01,58.7
CN_PMI_NONMFG,2011-06-01,56.6
CN_PMI_NONMFG,2011-07-01,57.3
CN_PMI_NONMFG,2011-08-01,57.1
CN_PMI_NONMFG,2011-09-01,55.8
CN_PMI_NONMFG,2011-10-01,55.5
CN_PMI_NONMFG,2011-11-01,55.9
CN_PMI_NONMFG,2011-12-01,56.3
CN_PMI_NONMFG,2012-01-01,55.7
CN_PMI_NONMFG,2012-02-01,57.3
CN_PMI_NONMFG,2012-03-01,58
CN_PMI_NONMFG,2012-04-01,56.1
CN_PMI_NONMFG,2012-05-01,55.2
CN_PMI_NONMFG,2012-06-01,56.7
CN_PMI_NONMFG,2012-07-01,55.6
CN_PMI_NONMFG,2012-08-01,56.3
CN_PMI_NONMFG,2012-09-01,53.7
CN_PMI_NONMFG,2012-10-01,55.5
CN_PMI_NONMFG,2012-11-01,55.6
CN_PMI_NONMFG,2012-12-01,56.1
CN_PMI_NONMFG,2013-01-01,56.2
CN_PMI_NONMFG,2013-02-01,54.5
CN_PMI_NONMFG,2013-03-01,55.6
CN_PMI_NONMFG,2013-04-01,54.5
CN_PMI_NONMFG,2013-05-01,54.3
CN_PMI_NONMFG,2013-06-01,53.9
CN_PMI_NONMFG,2013-07-01,54.1
CN_PMI_NONMFG,2013-08-01,53.9
CN_PMI_NONMFG,2013-09-01,55.4
CN_PMI_NONMFG,2013-10-01,56.3
CN_PMI_NONMFG,2013-11-01,56
CN_PMI_NONMFG,2013-12-01,54.6
CN_PMI_NONMFG,2014-01-01,53.4
CN_PMI_NONMFG,2014-02-01,55
CN_PMI_NONMFG,2014-03-01,54.5
CN_PMI_NONMFG,2014-04-01,54.8
CN_PMI_NONMFG,2014-05-01,55.5
CN_PMI_NONMFG,2014-06-01,55
CN_PMI_NONMFG,2014-07-01,54.2
CN_PMI_NONMFG,2014-08-01,54.4
CN_PMI_NONMFG,2014-09-01,54
CN_PMI_NONMFG,2014-10-01,53.8
CN_PMI_NONMFG,2014-11-01,53.9
CN_PMI_NONMFG,2014-12-01,54.1
CN_PMI_NONMFG,2015-01-01,53.7
CN_PMI_NONMFG,2015-02-01,53.9
CN_PMI_NONMFG,2015-03-01,53.7
CN_PMI_NONMFG,2015-04-01,53.4
CN_PMI_NONMFG,2015-05-01,53.2
CN_PMI_NONMFG,2015-06-01,53.8
CN_PMI_NONMFG,2015-07-01,53.9
CN_PMI_NONMFG,2015-08-01,53.4
CN_PMI_NONMFG,2015-09-01,53.4
CN_PMI_NONMFG,2015-10-01,53.1
CN_PMI_NONMFG,2015-11-01,53.6
CN_PMI_NONMFG,2015-12-01,54.4
CN_PMI_NONMFG,2016-01-01,53.5
CN_PMI_NONMFG,2016-02-01,52.7
CN_PMI_NONMFG,2016-03-01,53.8
CN_PMI_NONMFG,2016-04-01,53.5
CN_PMI_NONMFG,2016-05-01,53.1
CN_PMI_NONMFG,2016-06-01,53.7
CN_PMI_NONMFG,2016-07-01,53.9
CN_PMI_NONMFG,2016-08-01,53.5
CN_PMI_NONMFG,2016-09-01,53.7
CN_PMI_NONMFG,2016-10-01,54
CN_PMI_NONMFG,2016-11-01,54.7
CN_PMI_NONMFG,2016-12-01,54.5
CN_PMI_NONMFG,2017-01-01,54.6
CN_PMI_NONMFG,2017-02-01,54.2
CN_PMI_NONMFG,2017-03-01,55.1
CN_PMI_NONMFG,2017-04-01,54
CN_PMI_NONMFG,2017-05-01,54.5
CN_PMI_NONMFG,2017-06-01,54.9
CN_PMI_NONMFG,2017-07-01,54.5
CN_PMI_NONMFG,2017-08-01,53.4
CN_PMI_NONMFG,2017-09-01,55.4
CN_PMI_NONMFG,2017-10-01,54.3
CN_PMI_NONMFG,2017-11-01,54.8
CN_PMI_NONMFG,2017-12-01,55
CN_PMI_NONMFG,2018-01-01,55.3
CN_PMI_NONMFG,2018-02-01,54.4
CN_PMI_NONMFG,2018-03-01,54.6
CN_PMI_NONMFG,2018-04-01,54.8
CN_PMI_NONMFG,2018-05-01,54.9
CN_PMI_NONMFG,2018-06-01,55
CN_PMI_NONMFG,2018-07-01,54
CN_PMI_NONMFG,2018-08-01,54.2
CN_PMI_NONMFG,2018-09-01,54.9
CN_PMI_NONMFG,2018-10-01,53.9
CN_PMI_NONMFG,2018-11-01,53.4
CN_PMI_NONMFG,2018-12-01,53.8
CN_PMI_NONMFG,2019-01-01,54.7
CN_PMI_NONMFG,2019-02-01,54.3
CN_PMI_NONMFG,2019-03-01,54.8
CN_PMI_NONMFG,2019-04-01,54.3
CN_PMI_NONMFG,2019-05-01,54.3
CN_PMI_NONMFG,2019-06-01,54.2
CN_PMI_NONMFG,2019-07-01,53.7
CN_PMI_NONMFG,2019-08-01,53.8
CN_PMI_NONMFG,2019-09-01,53.7
CN_PMI_NONMFG,2019-10-01,52.8
CN_PMI_NONMFG,2019-11-01,54.4
CN_PMI_NONMFG,2019-12-01,53.5
CN_PMI_NONMFG,2020-01-01,54.1
CN_PMI_NONMFG,2020-02-01,29.6
CN_PMI_NONMFG,2020-03-01,52.3
CN_PMI_NONMFG,2020-04-01,53.2
CN_PMI_NONMFG,2020-05-01,53.6
CN_PMI_NONMFG,2020-06-01,54.4
CN_PMI_NONMFG,2020-07-01,54.2
CN_PMI_NONMFG,2020-08-01,55.2
CN_PMI_NONMFG,2020-09-01,55.9
CN_PMI_NONMFG,2020-10-01,56.2
CN_PMI_NONMFG,2020-11-01,56.4
CN_PMI_NONMFG,2020-12-01,55.7
CN_PMI_NONMFG,2021-01-01,52.4
CN_PMI_NONMFG,2021-02-01,51.4
CN_PMI_NONMFG,2021-03-01,56.3
CN_PMI_NONMFG,2021-04-01,54.9
CN_PMI_NONMFG,2021-05-01,55.2
CN_PMI_NONMFG,2021-06-01,53.5
CN_PMI_NONMFG,2021-07-01,53.3
CN_PMI_NONMFG,2021-08-01,47.5
CN_PMI_NONMFG,2021-09-01,53.2
CN_PMI_NONMFG,2021-10-01,52.4
CN_PMI_NONMFG,2021-11-01,52.3
CN_PMI_NONMFG,2021-12-01,52.7
CN_PMI_NONMFG,2022-01-01,51.1
CN_PMI_NONMFG,2022-02-01,51.6
CN_PMI_NONMFG,2022-03-01,48.4
CN_PMI_NONMFG,2022-04-01,41.9
CN_PMI_NONMFG,2022-05-01,47.8
CN_PMI_NONMFG,2022-06-01,54.7
CN_PMI_NONMFG,2022-07-01,53.8
CN_PMI_NONMFG,2022-08-01,52.6
CN_PMI_NONMFG,2022-09-01,50.6
CN_PMI_NONMFG,2022-10-01,48.7
CN_PMI_NONMFG,2022-11-01,46.7
CN_PMI_NONMFG,2022-12-01,41.6
CN_PMI_NONMFG,2023-01-01,54.4
CN_PMI_NONMFG,2023-02-01,56.3
CN_PMI_NONMFG,2023-03-01,58.2
CN_PMI_NONMFG,2023-04-01,56.4
CN_PMI_NONMFG,2023-05-01,54.5
CN_PMI_NONMFG,2023-06-01,53.2
CN_PMI_NONMFG,2023-07-01,51.5
CN_PMI_NONMFG,2023-08-01,51
CN_PMI_NONMFG,2023-09-01,51.7
CN_PMI_NONMFG,2023-10-01,50.6
CN_PMI_NONMFG,2023-11-01,50.2
CN_PMI_NONMFG,2023-12-01,50.4
CN_PMI_NONMFG,2024-01-01,50.7
CN_PMI_NONMFG,2024-02-01,51.4
CN_PMI_NONMFG,2024-03-01,53
CN_PMI_NONMFG,2024-04-01,51.2
CN_PMI_NONMFG,2024-05-01,51.1
CN_PMI_NONMFG,2024-06-01,50.5
CN_PMI_NONMFG,2024-07-01,50.2
CN_PMI_NONMFG,2024-08-01,50.3
CN_PMI_NONMFG,2024-09-01,50
CN_PMI_NONMFG,2024-10-01,50.2
CN_PMI_NONMFG,2024-11-01,50
CN_PMI_NONMFG,2024-12-01,52.2
CN_PMI_NONMFG,2025-01-01,50.2
CN_PMI_NONMFG,2025-02-01,50.4
CN_PMI_NONMFG,2025-03-01,50.8
CN_PMI_NONMFG,2025-04-01,50.4
CN_PMI_NONMFG,2025-05-01,50.3
CN_PMI_NONMFG,2025-06-01,50.5
CN_PMI_NONMFG,2025-07-01,50.1
CN_PMI_NONMFG,2025-08-01,50.3
CN_PMI_NONMFG,2025-09-01,50
CN_PMI_NONMFG,2025-10-01,50.1
CN_PMI_NONMFG,2025-11-01,49.5
CN_PMI_NONMFG,2025-12-01,50.2
CN_PMI_NONMFG,2026-01-01,49.4
CN_PMI_NONMFG,2026-02-01,49.5
CN_PMI_NONMFG,2026-03-01,50.1
CN_PMI_NONMFG,2026-04-01,49.4
CN_PMI_NONMFG,2026-05-01,50.1
CN_PMI_NONMFG,2026-06-01,50.2
CN_PPI_YOY,2006-01-01,3.05
CN_PPI_YOY,2006-02-01,3.01
CN_PPI_YOY,2006-03-01,2.49
CN_PPI_YOY,2006-04-01,1.87
CN_PPI_YOY,2006-05-01,2.43
CN_PPI_YOY,2006-06-01,3.52
CN_PPI_YOY,2006-07-01,3.58
CN_PPI_YOY,2006-08-01,3.4
CN_PPI_YOY,2006-09-01,3.45
CN_PPI_YOY,2006-10-01,2.9
CN_PPI_YOY,2006-11-01,2.78
CN_PPI_YOY,2006-12-01,3.05
CN_PPI_YOY,2007-01-01,3.3
CN_PPI_YOY,2007-02-01,2.6
CN_PPI_YOY,2007-03-01,2.65
CN_PPI_YOY,2007-04-01,2.87
CN_PPI_YOY,2007-05-01,2.76
CN_PPI_YOY,2007-06-01,2.49
CN_PPI_YOY,2007-07-01,2.39
CN_PPI_YOY,2007-08-01,2.56
CN_PPI_YOY,2007-09-01,2.71
CN_PPI_YOY,2007-10-01,3.21
CN_PPI_YOY,2007-11-01,4.55
CN_PPI_YOY,2007-12-01,5.43
CN_PPI_YOY,2008-01-01,6.07
CN_PPI_YOY,2008-02-01,6.62
CN_PPI_YOY,2008-03-01,7.95
CN_PPI_YOY,2008-04-01,8.12
CN_PPI_YOY,2008-05-01,8.22
CN_PPI_YOY,2008-06-01,8.84
CN_PPI_YOY,2008-07-01,10.03
CN_PPI_YOY,2008-08-01,10.06
CN_PPI_YOY,2008-09-01,9.13
